Episode 1840, Avg Reward: 259.65, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1850, Avg Reward: 298.75, Best Reward: 1696.50, remain_bees: 42, step: 1200
Episode 1860, Avg Reward: 354.28, Best Reward: 1696.50, remain_bees: 46, step: 89
Episode 1870, Avg Reward: 320.86, Best Reward: 1696.50, remain_bees: 47, step: 88
Episode 1880, Avg Reward: 316.51, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1890, Avg Reward: 518.06, Best Reward: 1696.50, remain_bees: 42, step: 1200
Episode 1900, Avg Reward: 432.61, Best Reward: 1696.50, remain_bees: 45, step: 134
Episode 1910, Avg Reward: 305.23, Best Reward: 1696.50, remain_bees: 47, step: 55
Episode 1920, Avg Reward: 458.85, Best Reward: 1696.50, remain_bees: 44, step: 1200
Episode 1930, Avg Reward: 247.24, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 1940, Avg Reward: 434.80, Best Reward: 1696.50, remain_bees: 46, step: 197
Episode 1950, Avg Reward: 330.09, Best Reward: 1696.50, remain_bees: 43, step: 137
Episode 1960, Avg Reward: 281.94, Best Reward: 1696.50, remain_bees: 46, step: 87
Episode 1970, Avg Reward: 370.59, Best Reward: 1696.50, remain_bees: 45, step: 178
Episode 1980, Avg Reward: 212.27, Best Reward: 1696.50, remain_bees: 47, step: 69
Episode 1990, Avg Reward: 368.37, Best Reward: 1696.50, remain_bees: 47, step: 34
Episode 2000, Avg Reward: 311.62, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2010, Avg Reward: 297.69, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2020, Avg Reward: 277.87, Best Reward: 1696.50, remain_bees: 45, step: 253
Episode 2030, Avg Reward: 329.95, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 2040, Avg Reward: 315.13, Best Reward: 1696.50, remain_bees: 47, step: 53
Episode 2050, Avg Reward: 388.35, Best Reward: 1696.50, remain_bees: 46, step: 163
Episode 2060, Avg Reward: 381.18, Best Reward: 1696.50, remain_bees: 45, step: 50
Episode 2070, Avg Reward: 305.73, Best Reward: 1696.50, remain_bees: 46, step: 61
Episode 2080, Avg Reward: 343.94, Best Reward: 1696.50, remain_bees: 43, step: 219
Episode 2090, Avg Reward: 357.06, Best Reward: 1696.50, remain_bees: 44, step: 97
Episode 2100, Avg Reward: 336.05, Best Reward: 1696.50, remain_bees: 43, step: 1200
